# video = bench_spoto_95x6_2_20260813.mov
# tracker = vtrack
# commit = 5667852
# generated = 2026-08-17T15:34Z
# n_frames = 1038
# lift = bench
# camera_side = right
# fps = 30
# m_per_px = 0.00205085364306
# travel_m = 0.639242174993
# plate_radius_px = 98.7393716197
# sticker_radius_m = 0.2025
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px
3.36666666667,0.0449526968534,0.4134545307,5,5,0.766084678682,0.00205085364306,98.7393716197
3.4,0.0440486478352,0.417823705133,5,5,1.62283705054,0.00205085364306,98.7393716197
3.43333333333,0.044182060483,0.418241731666,5,5,1.56837056899,0.00205085364306,98.7393716197
3.46666666667,0.0445907122215,0.418416309927,7,7,1.37723883418,0.00205085364306,98.7393716197
3.5,0.0442600198467,0.418214327193,7,7,1.4105213873,0.00205085364306,98.7393716197
3.53333333333,0.0437949829432,0.415227578743,6,6,0.31542673708,0.00205085364306,98.7393716197
3.56666666667,0.043844469279,0.417821227331,7,7,1.382525532,0.00205085364306,98.7393716197
3.6,0.0430103178646,0.415496844741,6,6,0.441138676472,0.00205085364306,98.7393716197
3.63333333333,0.0433563724626,0.417631754832,7,7,1.49888340708,0.00205085364306,98.7393716197
3.66666666667,0.0429307501421,0.417886326883,7,7,1.587373238,0.00205085364306,98.7393716197
3.7,0.0429527910357,0.417764211698,7,7,1.60291208438,0.00205085364306,98.7393716197
3.73333333333,0.0430734952184,0.418285476931,7,7,1.73115347548,0.00205085364306,98.7393716197
3.76666666667,0.0433213790066,0.418827882311,8,8,1.70345392594,0.00205085364306,98.7393716197
3.8,0.043591953873,0.418004655226,8,8,1.86913187685,0.00205085364306,98.7393716197
3.83333333333,0.0429726513345,0.418122919305,7,7,1.98689644668,0.00205085364306,98.7393716197
3.86666666667,0.0416886311557,0.417166985416,7,7,1.9074480379,0.00205085364306,98.7393716197
3.9,0.0431410965061,0.417015763437,8,8,1.86189627955,0.00205085364306,98.7393716197
3.93333333333,0.0441085553035,0.41803902562,8,8,1.65967695771,0.00205085364306,98.7393716197
3.96666666667,0.0438740186981,0.417669104572,8,8,1.81570718023,0.00205085364306,98.7393716197
4,0.0438643404089,0.418765744157,8,8,2.12387004737,0.00205085364306,98.7393716197
4.03333333333,0.0439845483162,0.415592931982,6,6,1.66591305134,0.00205085364306,98.7393716197
4.06666666667,0.0427994780803,0.417399158413,7,7,1.71541683824,0.00205085364306,98.7393716197
4.1,0.0465614045705,0.419494686764,7,7,2.22991170726,0.00205085364306,98.7393716197
4.13333333333,0.0453489655271,0.418163237166,8,8,1.69058362125,0.00205085364306,98.7393716197
4.16666666667,0.0436570454458,0.414094950614,6,6,1.30613370836,0.00205085364306,98.7393716197
4.2,0.042608265673,0.41495370902,6,6,1.13447275313,0.00205085364306,98.7393716197
4.23333333333,0.0424432833559,0.417246594456,5,5,1.29265942884,0.00205085364306,98.7393716197
4.26666666667,0.0451862317216,0.417177732098,6,6,0.973935444318,0.00205085364306,98.7393716197
4.3,0.0447615033723,0.415626837796,5,5,0.367229747754,0.00205085364306,98.7393716197
4.33333333333,0.0457532481144,0.415124593401,5,5,0.657264761443,0.00205085364306,98.7393716197
4.36666666667,-0.0284346554621,0.379817693694,5,5,1.12601129227,0.00205085364306,98.7393716197
4.4,-0.0280598183269,0.378331078921,6,6,0.842544628927,0.00205085364306,98.7393716197
4.43333333333,-0.0260267663979,0.381503602608,5,5,0.928015559244,0.00205085364306,98.7393716197
4.46666666667,-0.0256835271583,0.37996222053,5,5,0.967741659536,0.00205085364306,98.7393716197
4.5,0.0480485175487,0.416053145654,5,5,1.45992353793,0.00205085364306,98.7393716197
4.53333333333,0.0461676278869,0.418317241099,4,4,0.237711045222,0.00205085364306,98.7393716197
4.56666666667,0.011496684904,0.0382541509384,4,4,1.19784306679,0.00205085364306,98.7393716197
4.6,0.0528864565216,0.420169104583,5,5,2.78137688524,0.00205085364306,98.7393716197
4.63333333333,0.0529836118236,0.423544717732,5,5,1.88666474755,0.00205085364306,98.7393716197
4.66666666667,0.0530302093718,0.427751523894,4,4,0.999132046299,0.00205085364306,98.7393716197
4.7,0.0509608932025,0.42513148049,4,4,1.19208883231,0.00205085364306,98.7393716197
4.73333333333,0.0467266275801,0.422451355859,5,5,1.995884621,0.00205085364306,98.7393716197
4.76666666667,0.0449732145562,0.418963144246,4,4,1.69082583321,0.00205085364306,98.7393716197
4.8,-0.0220942265476,0.382400185853,6,6,1.53438620007,0.00205085364306,98.7393716197
4.83333333333,0.0476236755476,0.411878650782,5,5,3.21752763608,0.00205085364306,98.7393716197
4.86666666667,-0.0209889690043,0.383392205389,6,6,1.9836136701,0.00205085364306,98.7393716197
4.9,0.0117173942068,0.0333731255655,5,5,2.14884744042,0.00205085364306,98.7393716197
4.93333333333,0.0378632193752,0.401958026328,5,5,3.25187575546,0.00205085364306,98.7393716197
4.96666666667,0.0147057910348,0.0298931970505,5,5,2.08868452332,0.00205085364306,98.7393716197
5,0.014707622797,0.0298955313358,5,5,2.08995584047,0.00205085364306,98.7393716197
5.03333333333,0.0117241932246,0.0333525147006,5,5,2.15443667727,0.00205085364306,98.7393716197
5.06666666667,0.0147149544494,0.0299107591358,5,5,2.09547387634,0.00205085364306,98.7393716197
5.1,0.0147133814635,0.0299042404009,5,5,2.0879597643,0.00205085364306,98.7393716197
5.13333333333,0.0117418876395,0.0333287309574,5,5,2.14997379814,0.00205085364306,98.7393716197
5.16666666667,0.149935706246,0.357163919668,5,5,6.76713396473,0.00205085364306,98.7393716197
5.2,0.011727551932,0.033324515038,5,5,2.13811354234,0.00205085364306,98.7393716197
5.23333333333,0.0117273129798,0.0333509376866,5,5,2.14553657355,0.00205085364306,98.7393716197
5.26666666667,0.0117306013731,0.0333619738817,5,5,2.14539692846,0.00205085364306,98.7393716197
5.3,0.0117316891128,0.0333592646817,5,5,2.14539133672,0.00205085364306,98.7393716197
5.33333333333,0.0119887954521,0.0334131511954,5,5,2.07936240615,0.00205085364306,98.7393716197
5.36666666667,0.0127229494214,0.0325445579088,5,5,2.05076541009,0.00205085364306,98.7393716197
5.4,0.014718319772,0.0279835376226,6,6,2.93824331141,0.00205085364306,98.7393716197
5.43333333333,0.0160939963123,0.0261519074163,6,6,2.15459207848,0.00205085364306,98.7393716197
5.46666666667,0.0145051229125,0.0294343769823,5,5,1.83363515941,0.00205085364306,98.7393716197
5.5,-0.017436494439,0.386708934736,6,6,1.41367312634,0.00205085364306,98.7393716197
5.53333333333,-0.0180208409892,0.3868668609,6,6,1.23446851448,0.00205085364306,98.7393716197
5.56666666667,-0.0180405333775,0.38689855707,6,6,1.22455014384,0.00205085364306,98.7393716197
5.6,-0.0178015195269,0.386655335307,6,6,1.30609292612,0.00205085364306,98.7393716197
5.63333333333,-0.0144091332158,0.386328819244,5,5,1.56420526324,0.00205085364306,98.7393716197
5.66666666667,-0.0147289449844,0.386686702394,5,5,1.64280590624,0.00205085364306,98.7393716197
5.7,0.0114796622176,0.0329034118369,5,5,1.94282223682,0.00205085364306,98.7393716197
5.73333333333,-0.0156280312207,0.386248865176,5,5,1.63843954057,0.00205085364306,98.7393716197
5.76666666667,-0.0234648560749,0.384399076933,6,6,1.34452338885,0.00205085364306,98.7393716197
5.8,0.169851147565,0.404757507492,5,5,0.424379094529,0.00205085364306,98.7393716197
5.83333333333,0.146072911721,0.410681334417,5,5,1.67693101866,0.00205085364306,98.7393716197
5.86666666667,0.00298451007631,0.00294953153101,5,5,1.17057882564,0.00205085364306,98.7393716197
5.9,0.00299663364086,0.00294988113886,5,5,1.17674689686,0.00205085364306,98.7393716197
5.93333333333,0.002986724104,0.00293704937079,5,5,1.18284511598,0.00205085364306,98.7393716197
5.96666666667,0.00295924090685,0.00284321059795,5,5,1.1890191099,0.00205085364306,98.7393716197
6,0.142079072454,0.413194296403,4,4,1.39844479052,0.00205085364306,98.7393716197
6.03333333333,0.146107558026,0.410643615359,5,5,1.66545542094,0.00205085364306,98.7393716197
6.06666666667,0.143965762535,0.411295749892,6,6,1.64624487132,0.00205085364306,98.7393716197
6.1,0.144560751175,0.411316856611,6,6,1.5787155632,0.00205085364306,98.7393716197
6.13333333333,0.144566905738,0.411330893655,6,6,1.58415440114,0.00205085364306,98.7393716197
6.16666666667,0.00483778253064,0.00291219810128,6,6,1.74560374319,0.00205085364306,98.7393716197
6.2,0.146801603146,0.410641288696,5,5,1.57696814527,0.00205085364306,98.7393716197
6.23333333333,0.00483727687818,0.00398747167893,7,7,1.6601759598,0.00205085364306,98.7393716197
6.26666666667,0.00293561227853,0.0034490941974,6,6,1.08045235554,0.00205085364306,98.7393716197
6.3,0.00294620308176,0.00343126248801,6,6,1.07792958768,0.00205085364306,98.7393716197
6.33333333333,0.00294294176,0.00342276123598,6,6,1.07288230768,0.00205085364306,98.7393716197
6.36666666667,0.144386482909,0.411542531768,6,6,1.7202434673,0.00205085364306,98.7393716197
6.4,0.0012351045867,0.00322573776032,7,7,1.27776629311,0.00205085364306,98.7393716197
6.43333333333,0.00123973947256,0.00324070877762,7,7,1.28037197265,0.00205085364306,98.7393716197
6.46666666667,0.00170196187516,0.00306300755359,7,7,1.27763418492,0.00205085364306,98.7393716197
6.5,0.000405153203924,0.000582414120934,6,6,0.366255649701,0.00205085364306,98.7393716197
6.53333333333,0.000393885993078,0.000578674676656,6,6,0.367930228057,0.00205085364306,98.7393716197
6.56666666667,0.000409986052792,0.000551560029415,6,6,0.365053223404,0.00205085364306,98.7393716197
6.6,0.000391666033179,0.000555556143254,6,6,0.375582273417,0.00205085364306,98.7393716197
6.63333333333,0.00036860894219,0.000561631666323,6,6,0.384885400403,0.00205085364306,98.7393716197
6.66666666667,0.00169423992715,0.00305478533568,7,7,1.28297083012,0.00205085364306,98.7393716197
6.7,0.000372714592501,0.000549049916684,6,6,0.383222522693,0.00205085364306,98.7393716197
6.73333333333,0.000336294794918,0.000529120331172,6,6,0.391592773529,0.00205085364306,98.7393716197
6.76666666667,0.146179937855,0.419135629398,5,5,1.64394389549,0.00205085364306,98.7393716197
6.8,0.146170066809,0.41840234718,5,5,1.61436438566,0.00205085364306,98.7393716197
6.83333333333,0.142819318162,0.418436987215,5,5,2.30807899131,0.00205085364306,98.7393716197
6.86666666667,0.142749063414,0.418496359878,5,5,2.32118549825,0.00205085364306,98.7393716197
6.9,0.146625971919,0.419334703582,5,5,1.58576151211,0.00205085364306,98.7393716197
6.93333333333,0.142006307631,0.419137724375,5,5,2.04010315609,0.00205085364306,98.7393716197
6.96666666667,0.143121159136,0.418679739781,5,5,1.72597086026,0.00205085364306,98.7393716197
7,-0.00065096550344,0.00039106531931,6,6,0.646978420059,0.00205085364306,98.7393716197
7.03333333333,0.141836838144,0.418195759238,5,5,1.97669896873,0.00205085364306,98.7393716197
7.06666666667,0.000284213299005,0.00114725539612,5,5,0.544889162644,0.00205085364306,98.7393716197
7.1,0.150745243459,0.418192088362,5,5,1.43512136086,0.00205085364306,98.7393716197
7.13333333333,-0.000591401430717,0.00164802739693,5,5,1.08675839187,0.00205085364306,98.7393716197
7.16666666667,0.147227683091,0.41728172883,5,5,1.16891501907,0.00205085364306,98.7393716197
7.2,-0.000172983413433,0.00132864456554,5,5,0.807791674879,0.00205085364306,98.7393716197
7.23333333333,0.145712681858,0.415154726157,5,5,1.22275392964,0.00205085364306,98.7393716197
7.26666666667,-0.000171319186727,0.00131550246192,5,5,0.810516542587,0.00205085364306,98.7393716197
7.3,0.145265252345,0.413401363905,5,5,1.55685607115,0.00205085364306,98.7393716197
7.33333333333,0.14441395963,0.413985543311,5,5,1.30633769777,0.00205085364306,98.7393716197
7.36666666667,0.146148736259,0.414473548051,5,5,1.24790568587,0.00205085364306,98.7393716197
7.4,0.146477745017,0.414066165467,5,5,1.27289163008,0.00205085364306,98.7393716197
7.43333333333,0.151325202151,0.413894834046,5,5,1.86503132217,0.00205085364306,98.7393716197
7.46666666667,0.147894135456,0.412735584354,5,5,1.51682851229,0.00205085364306,98.7393716197
7.5,0.154231159263,0.414589980253,5,5,2.21182889458,0.00205085364306,98.7393716197
7.53333333333,0.154211524596,0.414623694998,5,5,2.20219534695,0.00205085364306,98.7393716197
7.56666666667,0.153675235306,0.41522130796,5,5,2.04995154788,0.00205085364306,98.7393716197
7.6,0.147310889271,0.413427151968,5,5,1.45896416022,0.00205085364306,98.7393716197
7.63333333333,0.142644493478,0.412779680661,5,5,1.88262400176,0.00205085364306,98.7393716197
7.66666666667,0.143293969876,0.41203372762,5,5,1.74818799761,0.00205085364306,98.7393716197
7.7,0.142791648115,0.412838416614,5,5,1.87104193869,0.00205085364306,98.7393716197
7.73333333333,0.000284621700716,0.00106675865017,5,5,0.571214352967,0.00205085364306,98.7393716197
7.76666666667,0.143773673142,0.414019409497,5,5,1.65397809058,0.00205085364306,98.7393716197
7.8,0.144871118541,0.413575900055,5,5,1.54881608991,0.00205085364306,98.7393716197
7.83333333333,-0.0248862672443,0.379837002141,5,5,0.819335257425,0.00205085364306,98.7393716197
7.86666666667,-0.000121420502443,0.000748578167695,6,6,0.540905178816,0.00205085364306,98.7393716197
7.9,-0.000633308459087,0.00157284551134,5,5,1.09441472048,0.00205085364306,98.7393716197
7.93333333333,0.145793170785,0.413282672657,5,5,1.52220164924,0.00205085364306,98.7393716197
7.96666666667,-0.000649061356656,0.00155754179574,5,5,1.09060412198,0.00205085364306,98.7393716197
8,0.14858244685,0.414263319382,5,5,1.68197630384,0.00205085364306,98.7393716197
8.03333333333,0.148194950031,0.413945540911,5,5,1.65627723808,0.00205085364306,98.7393716197
8.06666666667,0.147627699538,0.414580640894,5,5,1.54862769127,0.00205085364306,98.7393716197
8.1,0.147058759879,0.414442621634,5,5,1.5184309114,0.00205085364306,98.7393716197
8.13333333333,-0.000318303453476,0.00123543866813,6,6,0.431581278227,0.00205085364306,98.7393716197
8.16666666667,0.148233290943,0.413802639449,5,5,1.50136370822,0.00205085364306,98.7393716197
8.2,0.148208517793,0.413661562314,5,5,1.5093882055,0.00205085364306,98.7393716197
8.23333333333,0.147224476605,0.413268129622,5,5,1.46689623782,0.00205085364306,98.7393716197
8.26666666667,0.000217675561422,0.00167527557809,5,5,0.41090433248,0.00205085364306,98.7393716197
8.3,-0.000301367332774,0.00124941849281,6,6,0.4327219381,0.00205085364306,98.7393716197
8.33333333333,-0.000295258479913,0.0012727082322,6,6,0.434105482221,0.00205085364306,98.7393716197
8.36666666667,0.144773564334,0.413046213002,5,5,1.5518492602,0.00205085364306,98.7393716197
8.4,0.143715335371,0.412761152245,5,5,1.61490247633,0.00205085364306,98.7393716197
8.43333333333,0.14433480222,0.412706141915,5,5,1.58844321306,0.00205085364306,98.7393716197
8.46666666667,0.143695472663,0.412541486982,5,5,1.67217598811,0.00205085364306,98.7393716197
8.5,0.144361756125,0.408822148065,4,4,1.79820131863,0.00205085364306,98.7393716197
8.53333333333,0.141017544063,0.410327856799,6,6,2.23382924071,0.00205085364306,98.7393716197
8.56666666667,0.14303814877,0.41257700211,5,5,2.22992251174,0.00205085364306,98.7393716197
8.6,-0.00156342852793,0.00272501602411,5,5,1.53802433524,0.00205085364306,98.7393716197
8.63333333333,-0.00192154857053,0.00223178490862,5,5,1.51711616554,0.00205085364306,98.7393716197
8.66666666667,-0.00154747638996,0.00274186829087,5,5,1.53887760384,0.00205085364306,98.7393716197
8.7,-0.0233981777361,0.380943681637,5,5,1.25690849706,0.00205085364306,98.7393716197
8.73333333333,0.144524299667,0.417226753346,5,5,1.67784845779,0.00205085364306,98.7393716197
8.76666666667,0.144221751426,0.418240421431,5,5,1.75447881245,0.00205085364306,98.7393716197
8.8,0.145305522618,0.419860478171,5,5,1.66756865813,0.00205085364306,98.7393716197
8.83333333333,0.00287321519456,0.00348963440657,6,6,1.0740397271,0.00205085364306,98.7393716197
8.86666666667,0.00261667459105,0.00381787312014,6,6,0.969457280762,0.00205085364306,98.7393716197
8.9,0.00288169662936,0.00346654824259,6,6,1.07601095106,0.00205085364306,98.7393716197
8.93333333333,0.00290263159758,0.00343898284478,6,6,1.08125283243,0.00205085364306,98.7393716197
8.96666666667,-0.0295419072771,0.377084979855,5,5,0.363854513599,0.00205085364306,98.7393716197
9,0.00293693617202,0.00342142614284,6,6,1.07567398931,0.00205085364306,98.7393716197
9.03333333333,0.00293670094636,0.00341758801674,6,6,1.07510677886,0.00205085364306,98.7393716197
9.06666666667,0.00294173564704,0.00341089911869,6,6,1.07739773075,0.00205085364306,98.7393716197
9.1,0.00291016976965,0.00341212248547,6,6,1.08909368707,0.00205085364306,98.7393716197
9.13333333333,0.00273691214314,0.0031171352908,6,6,1.1988660117,0.00205085364306,98.7393716197
9.16666666667,0.00273593106384,0.00312467358416,6,6,1.19980047362,0.00205085364306,98.7393716197
9.2,0.00273084203852,0.00314875145581,6,6,1.20325594807,0.00205085364306,98.7393716197
9.23333333333,0.00061787491682,0.0028404229342,7,7,1.52364841021,0.00205085364306,98.7393716197
9.26666666667,0.00102765555466,0.00299389445463,7,7,1.37109198303,0.00205085364306,98.7393716197
9.3,-0.000885110943708,0,6,6,0.671043236849,0.00205085364306,98.7393716197
9.33333333333,0.0010292182397,0.00299446086166,7,7,1.37080551475,0.00205085364306,98.7393716197
9.36666666667,9.69596373599e-05,0.00335645103922,7,7,1.50792587204,0.00205085364306,98.7393716197
9.4,-0.000318138648862,0.00040105822773,6,6,0.590206966838,0.00205085364306,98.7393716197
9.43333333333,-0.000321626561984,0.000430413371736,6,6,0.602262057951,0.00205085364306,98.7393716197
9.46666666667,-0.000329697624807,0.000382539677418,6,6,0.589304580672,0.00205085364306,98.7393716197
9.5,-0.000348643465146,0.000390285106208,6,6,0.594932480463,0.00205085364306,98.7393716197
9.53333333333,-0.00117183641485,0.000913820406479,6,6,1.00668812136,0.00205085364306,98.7393716197
9.56666666667,-9.69596373599e-05,0.000560238712719,5,5,0.638515627978,0.00205085364306,98.7393716197
9.6,-0.00160576421438,0.00120710695214,6,6,1.28012755199,0.00205085364306,98.7393716197
9.63333333333,-0.00160611477624,0.00120309340637,6,6,1.27944474134,0.00205085364306,98.7393716197
9.66666666667,0.205309968349,0.43386348933,6,6,2.42390408014,0.00205085364306,98.7393716197
9.7,0.194597928134,0.431594972455,5,5,1.517379675,0.00205085364306,98.7393716197
9.73333333333,0.19976740754,0.430212069354,6,6,1.6569891858,0.00205085364306,98.7393716197
9.76666666667,0.199591072974,0.430530079871,6,6,1.68366562741,0.00205085364306,98.7393716197
9.8,-0.0149315043666,0.381802026882,6,6,2.3942217929,0.00205085364306,98.7393716197
9.83333333333,-0.0151674228582,0.384277007232,5,5,1.71119641189,0.00205085364306,98.7393716197
9.86666666667,-0.0149929315198,0.382444783576,6,6,2.03649332742,0.00205085364306,98.7393716197
9.9,-0.014083957189,0.382052847849,6,6,2.14871737399,0.00205085364306,98.7393716197
9.93333333333,-0.0183281780135,0.381670885349,5,5,1.88687308327,0.00205085364306,98.7393716197
9.96666666667,0.192076835688,0.429891778452,4,4,1.61432292264,0.00205085364306,98.7393716197
10,0.192051423909,0.429741459719,4,4,1.61667869226,0.00205085364306,98.7393716197
10.0333333333,-0.0268361136102,0.377875538467,5,5,0.484719118047,0.00205085364306,98.7393716197
10.0666666667,-0.0290169706578,0.37760212321,5,5,0.348847590619,0.00205085364306,98.7393716197
10.1,-0.0268410116084,0.377589687043,5,5,0.551934189515,0.00205085364306,98.7393716197
10.1333333333,-0.0262742849615,0.378482984682,5,5,0.58491394735,0.00205085364306,98.7393716197
10.1666666667,0.194936981211,0.432979387014,5,5,1.62582684468,0.00205085364306,98.7393716197
10.2,0.194838176523,0.433046694315,5,5,1.60367864498,0.00205085364306,98.7393716197
10.2333333333,-0.0273648847337,0.379112650721,5,5,0.453027384294,0.00205085364306,98.7393716197
10.2666666667,0.184327292778,0.43269688023,5,5,1.95346364482,0.00205085364306,98.7393716197
10.3,0.18736872512,0.434476302344,6,6,1.70869383133,0.00205085364306,98.7393716197
10.3333333333,0.188489117446,0.434653143219,6,6,1.48212016441,0.00205085364306,98.7393716197
10.3666666667,0.189793927187,0.436594214989,6,6,1.5893764651,0.00205085364306,98.7393716197
10.4,0.188519017051,0.434672848618,6,6,1.45661175415,0.00205085364306,98.7393716197
10.4333333333,0.18953925238,0.43453001837,6,6,1.37889730843,0.00205085364306,98.7393716197
10.4666666667,0.189647372315,0.434860409188,6,6,1.2949355291,0.00205085364306,98.7393716197
10.5,0.189701942366,0.434870155735,6,6,1.26927261361,0.00205085364306,98.7393716197
10.5333333333,0.189681100499,0.434844028927,6,6,1.26074302003,0.00205085364306,98.7393716197
10.5666666667,0.188644501863,0.4323549881,5,5,0.344044681585,0.00205085364306,98.7393716197
10.6,-0.000684627073831,0.00049607835852,5,5,0.73090542223,0.00205085364306,98.7393716197
