# video = squat_130x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1462
# lift = squat
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.0028125
# travel_m = 0.731065371
# plate_radius_px = 80
# seed_frame = 829
t,x,height,score
8.7087,0.229259,0.00157142,0.402214
8.74207,0.228847,0.00152414,0.40115
8.77543,0.22875,0.00146046,0.400542
8.8088,0.229118,0.00134668,0.398981
8.84217,0.229474,0.00127243,0.396885
8.87553,0.22916,0.00129196,0.397514
8.9089,0.228908,0.00125627,0.399408
8.94227,0.227619,0.00124667,0.400012
8.97563,0.227311,0.00128195,0.399901
9.009,0.227588,0.00130102,0.398654
9.04237,0.227619,0.00131414,0.39868
9.07573,0.22764,0.00132509,0.397959
9.1091,0.227768,0.00132788,0.39754
9.14247,0.227553,0.00132217,0.396901
9.17583,0.227608,0.00131867,0.396111
9.2092,0.227417,0.00131909,0.396161
9.24257,0.227518,0.00133349,0.395951
9.27593,0.227142,0.00131786,0.395746
9.3093,0.227439,0.00130001,0.395306
9.34267,0.227534,0.00129239,0.394919
9.37603,0.22744,0.00128026,0.394732
9.4094,0.227288,0.00125717,0.394389
9.44277,0.227197,0.00126728,0.394292
9.47613,0.227296,0.00130709,0.394832
9.5095,0.22722,0.0013475,0.394803
9.54287,0.226809,0.00131129,0.394098
9.57623,0.226878,0.00126882,0.393592
9.6096,0.227119,0.00118871,0.39352
9.64297,0.227119,0.00121222,0.392989
9.67633,0.227231,0.00118918,0.39151
9.7097,0.227179,0.0012376,0.391621
9.74307,0.227234,0.0012417,0.391541
9.77643,0.227381,0.00114794,0.391653
9.8098,0.227241,0.00112516,0.391186
9.84317,0.227268,0.00109618,0.389946
9.87653,0.227287,0.00113981,0.389471
9.9099,0.227304,0.00117443,0.388265
9.94327,0.226933,0.0011448,0.386692
9.97663,0.226606,0.00112081,0.385843
10.01,0.226545,0.00110744,0.385333
10.0434,0.226514,0.00108488,0.384595
10.0767,0.226525,0.00105852,0.383976
10.1101,0.226549,0.00104518,0.383389
10.1435,0.226551,0.00102911,0.383122
10.1768,0.226545,0.00100592,0.383335
10.2102,0.226588,0.00100553,0.384084
10.2436,0.226525,0.0010082,0.383632
10.2769,0.226436,0.000983316,0.383473
10.3103,0.226454,0.00101685,0.383202
10.3437,0.226429,0.000991919,0.383
10.377,0.226352,0.00101241,0.382427
10.4104,0.226357,0.00100965,0.381751
10.4438,0.226358,0.000988661,0.381385
10.4771,0.226345,0.000968824,0.380127
10.5105,0.226214,0.000968504,0.379733
10.5439,0.226122,0.000962176,0.379132
10.5772,0.226099,0.000953502,0.378253
10.6106,0.226108,0.000928995,0.3776
10.644,0.22613,0.000925501,0.376154
10.6773,0.226144,0.000912217,0.375469
10.7107,0.226231,0.000892859,0.374702
10.7441,0.22626,0.000899605,0.374231
10.7774,0.226276,0.000888693,0.374319
10.8108,0.226236,0.000875714,0.374391
10.8442,0.226218,0.000854606,0.374039
10.8775,0.2263,0.000841225,0.373543
10.9109,0.226589,0.00084602,0.37318
10.9443,0.22741,0.000936364,0.373029
10.9776,0.227642,0.0009497,0.37296
11.011,0.227698,0.000946486,0.373288
11.0444,0.227547,0.000919974,0.373758
11.0777,0.227148,0.000871959,0.373715
11.1111,0.226789,0.000838847,0.37372
11.1445,0.226503,0.000898873,0.373726
11.1778,0.226395,0.000907082,0.373619
11.2112,0.226497,0.000908985,0.373541
11.2446,0.226527,0.000918422,0.374123
11.2779,0.226533,0.000941764,0.37466
11.3113,0.226498,0.000951439,0.375223
11.3447,0.22661,0.000894129,0.376136
11.378,0.226574,0.000880827,0.377658
11.4114,0.226616,0.000882695,0.378315
11.4448,0.226807,0.0008431,0.378657
11.4781,0.226854,0.000833805,0.379779
11.5115,0.226934,0.000863119,0.380958
11.5449,0.226853,0.000835687,0.38093
