# video = squat_135x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1728
# lift = squat
# camera_side = right
# fps = 30
# m_per_px = 0.002556818182
# travel_m = 0.5095025252
# plate_radius_px = 88
# seed_frame = 972
t,x,height,score
15.4,0.205873,0.0207816,0.391496
15.4333,0.206413,0.0209159,0.384412
15.4667,0.206727,0.0207999,0.382224
15.5,0.204443,0.0216229,0.384641
15.5333,0.202691,0.0218778,0.410418
15.5667,0.202436,0.0214364,0.445461
15.6,0.202515,0.0213507,0.465081
15.6333,0.201828,0.021656,0.474102
15.6667,0.20256,0.0205752,0.490052
15.7,0.196967,0.0215455,0.508904
15.7333,0.197419,0.023201,0.499501
15.7667,0.197704,0.0224423,0.483386
15.8,0.208505,0.0206347,0.470501
15.8333,0.21466,0.0210207,0.449823
15.8667,0.228811,0.0180894,0.409081
15.9,0.241587,0.0167643,0.360973
15.9333,0.244566,0.0166537,0.336108
15.9667,0.243585,0.0160676,0.345103
16,0.243204,0.0159917,0.345674
16.0333,0.242547,0.0159094,0.347814
16.0667,0.242259,0.0159995,0.34676
16.1,0.242307,0.0165722,0.344568
16.1333,0.241907,0.0172702,0.344527
16.1667,0.2411,0.0170249,0.354012
16.2,0.239117,0.0164732,0.366905
16.2333,0.235447,0.015801,0.381185
16.2667,0.234341,0.0155047,0.393149
16.3,0.234381,0.0161335,0.399541
16.3333,0.235632,0.0169664,0.398466
16.3667,0.235252,0.0165408,0.397443
16.4,0.234196,0.0160547,0.397491
16.4333,0.232868,0.0155273,0.396414
16.4667,0.233477,0.0155728,0.390576
16.5,0.234309,0.0153817,0.381114
16.5333,0.23488,0.0153787,0.374586
16.5667,0.234837,0.0153868,0.374786
16.6,0.233975,0.0153257,0.377872
16.6333,0.233127,0.0153361,0.380266
16.6667,0.232426,0.0151934,0.385044
16.7,0.232015,0.0151693,0.389263
16.7333,0.232034,0.0151032,0.391384
16.7667,0.232126,0.0151127,0.391902
16.8,0.23111,0.0150894,0.394572
16.8333,0.22958,0.0152257,0.398626
16.8667,0.226869,0.015491,0.402896
16.9,0.222726,0.0161379,0.409479
16.9333,0.218021,0.0198957,0.425904
16.9667,0.215995,0.0212102,0.437823
17,0.214618,0.0213211,0.446482
17.0333,0.213039,0.0212263,0.451117
17.0667,0.212601,0.021071,0.455262
17.1,0.212725,0.0209626,0.465721
17.1333,0.214649,0.0201486,0.477622
17.1667,0.215877,0.0184368,0.48457
17.2,0.215945,0.0171288,0.494509
17.2333,0.216348,0.0171124,0.50539
17.2667,0.215851,0.0171007,0.50099
17.3,0.213701,0.0155664,0.50827
17.3333,0.215193,0.0155371,0.513234
17.3667,0.215593,0.0107005,0.496195
17.4,0.212669,0.015029,0.488566
17.4333,0.216617,0.0140531,0.478669
17.4667,0.21745,0.0134317,0.468338
17.5,0.217752,0.0143039,0.476374
17.5333,0.218164,0.0145318,0.477928
17.5667,0.218471,0.0145819,0.47665
17.6,0.218712,0.0145237,0.472416
17.6333,0.218483,0.0147172,0.459598
17.6667,0.217537,0.0137424,0.442968
17.7,0.215506,0.0151559,0.440247
17.7333,0.216227,0.0155053,0.442336
17.7667,0.21607,0.0153889,0.440782
17.8,0.214991,0.0148984,0.435234
17.8333,0.217397,0.0128622,0.437102
17.8667,0.218492,0.0138464,0.442529
17.9,0.218958,0.0146011,0.437995
17.9333,0.219008,0.0146937,0.43573
17.9667,0.219249,0.0143064,0.43559
18,0.219828,0.014037,0.43627
18.0333,0.220842,0.0143092,0.438826
18.0667,0.221938,0.0144439,0.442706
18.1,0.223088,0.0144455,0.445753
18.1333,0.223634,0.0144992,0.449896
18.1667,0.224065,0.014635,0.454768
18.2,0.224381,0.0145801,0.455711
18.2333,0.224896,0.014484,0.456648
18.2667,0.225703,0.0145447,0.460229
18.3,0.226511,0.014731,0.46452
18.3333,0.227534,0.0147402,0.466939
18.3667,0.229071,0.014658,0.470628
18.4,0.229545,0.0145812,0.472085
18.4333,0.228805,0.0145446,0.470264
18.4667,0.228004,0.0146395,0.468914
18.5,0.227145,0.0145157,0.467711
18.5333,0.22612,0.0144706,0.463855
18.5667,0.225011,0.0142231,0.455572
18.6,0.223882,0.014103,0.44507
18.6333,0.223255,0.0144331,0.430255
18.6667,0.219705,0.0147282,0.416132
