# video = bench_92.5x2_20260727.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 2211
# lift = bench
# camera_side = right
# fps = 59.94005994
# m_per_px = 0.004427083333
# travel_m = 0.2717048283
# plate_radius_px = 48
# seed_frame = 1216
t,x,height,score
8.59192,-5.37106e-05,0.198126,0.896037
8.6086,-4.31774e-05,0.198115,0.896355
8.62528,-4.57485e-05,0.198118,0.896456
8.64197,-4.54551e-05,0.198118,0.896596
8.65865,-4.6353e-05,0.198114,0.896789
8.67533,-4.90042e-05,0.198114,0.896608
8.69202,-4.48587e-05,0.198114,0.89639
8.7087,-4.86822e-05,0.198111,0.896246
8.72538,-5.01348e-05,0.19812,0.896498
8.74207,-5.46386e-05,0.198134,0.896722
8.75875,-5.30692e-05,0.198148,0.896876
8.77543,-5.20326e-05,0.198133,0.896844
8.79212,-4.85746e-05,0.198132,0.896872
8.8088,-5.35746e-05,0.198133,0.896892
8.82548,-5.22015e-05,0.198141,0.89686
8.84217,-5.68166e-05,0.198146,0.897096
8.85885,-4.41707e-05,0.19815,0.897882
8.87553,-4.06321e-05,0.198157,0.898205
8.89222,1.94237e-05,0.198133,0.900507
8.9089,3.45085e-05,0.198124,0.901289
8.92558,4.57026e-05,0.198132,0.902053
8.94227,4.32309e-05,0.198129,0.902164
8.95895,3.95283e-05,0.198126,0.902301
8.97563,3.99697e-05,0.19814,0.903236
8.99232,4.19351e-05,0.198149,0.903706
9.009,4.19724e-05,0.198155,0.904004
9.02568,4.91887e-05,0.198157,0.904373
9.04237,5.39988e-05,0.198156,0.904686
9.05905,5.98977e-05,0.198158,0.904901
9.07573,6.48567e-05,0.198153,0.904697
9.09242,7.11848e-05,0.19813,0.904934
9.1091,5.58582e-05,0.19814,0.904894
9.12578,4.38171e-05,0.198139,0.904644
9.14247,4.87992e-05,0.198143,0.904769
9.15915,4.32645e-05,0.198142,0.904492
9.17583,4.23272e-05,0.198135,0.90471
9.19252,3.78505e-05,0.198137,0.904436
9.2092,3.33941e-05,0.198138,0.904599
9.22588,2.96996e-05,0.198144,0.903993
9.24257,2.15597e-05,0.19814,0.903804
9.25925,1.40812e-05,0.198144,0.903455
9.27593,-8.64487e-06,0.198162,0.902941
9.29262,-2.11738e-05,0.198174,0.902661
9.3093,-4.61182e-05,0.19819,0.902609
9.32598,-6.30902e-05,0.198199,0.901694
9.34267,-0.000111147,0.198231,0.900274
9.35935,-0.000179135,0.198275,0.897785
9.37603,-0.000217149,0.198294,0.896409
9.39272,-0.000258995,0.198313,0.894915
9.4094,-0.000284456,0.198321,0.893885
9.42608,-0.000303524,0.198328,0.89302
9.44277,-0.000304036,0.198314,0.892771
9.45945,-0.000300392,0.198325,0.892785
9.47613,-0.000301596,0.198301,0.892263
9.49282,-0.000302956,0.198311,0.892414
9.5095,-0.000294795,0.198314,0.892651
9.52618,-0.000293576,0.198311,0.892245
9.54287,-0.00030958,0.198306,0.891222
9.55955,-0.000339985,0.198301,0.889934
9.57623,-0.000370763,0.198275,0.888479
9.59292,-0.000370313,0.198274,0.888484
9.6096,-0.000380116,0.198281,0.888036
9.62628,-0.000382876,0.198268,0.888136
